iteration,seed,model,num_users,reviews_per_user,accuracy,median_accuracy,model_time_seconds,elapsed_seconds,cpu_percent,cpu_percent_delta,ram_percent,ram_percent_delta,ram_used_mb,ram_used_mb_delta,gpu_util_percent,gpu_util_percent_delta,gpu_memory_percent,gpu_memory_percent_delta,gpu_memory_used_mb,gpu_memory_used_mb_delta,gpu_temperature_c,gpu_temperature_c_delta,gpu_allocated_mb,gpu_reserved_mb,gpu_peak_allocated_mb,gpu_peak_reserved_mb,gpu_available,gpu_backend,gpu_name,gpu_util_percent_max,gpu_memory_used_mb_mean,gpu_memory_used_mb_max,gpu_temperature_c_max,gpu_sample_count,gpu_utilization_scope,pid,python_executable,requested_device,torch_version,torch_cuda_build,torch_cuda_available,effective_device,cuda_telemetry_available,gpu_metrics_status,train_fingerprint,test_fingerprint,train_rows,test_rows,gpu_allocated_mb_delta,gpu_reserved_mb_delta,gpu_peak_allocated_mb_delta,gpu_peak_reserved_mb_delta
1,1000,ao_per_user_cpu,250,5,0.732,1.0,24.117599964141846,58.423729200003436,28.5,15.5,72.7,-3.299999999999997,11682.2734375,-533.90234375,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,49.0,51,system-wide (NVML/nvidia-smi),23580.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,2928aa3ec08450a62353782993f83e0f4eb274b006c9a207d1a831558355b114,eb2fbbbe6cb42c039095df9cbdc377456fb336c861e57e7a7f4470aa4faf5a35,1000,250,,,,
1,1000,ao_per_user_cuda,250,5,0.72,1.0,19.592468738555908,51.44450240000151,21.5,-4.699999999999999,71.7,0.29999999999999716,11529.36328125,51.296875,0.3409090909090909,1.0,2.2705078125,0.341796875,93.0,14.0,48.0,-1.0,0.0,2.0,0.00390625,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,1.0,84.0909090909091,93.0,50.0,88,system-wide (NVML/nvidia-smi),14340.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,2928aa3ec08450a62353782993f83e0f4eb274b006c9a207d1a831558355b114,eb2fbbbe6cb42c039095df9cbdc377456fb336c861e57e7a7f4470aa4faf5a35,1000,250,0.0,2.0,0.00390625,2.0
1,1000,per_user_pytorch,250,5,0.6,1.0,11.129573345184326,43.51870600000257,23.0,1.6000000000000014,73.0,1.7000000000000028,11739.859375,270.5859375,7.7272727272727275,33.0,3.1982421875,1.26953125,131.0,52.0,49.0,0.0,16.28369140625,22.0,17.28466796875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,46.0,89.9090909090909,131.0,50.0,77,system-wide (NVML/nvidia-smi),25536.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,2928aa3ec08450a62353782993f83e0f4eb274b006c9a207d1a831558355b114,eb2fbbbe6cb42c039095df9cbdc377456fb336c861e57e7a7f4470aa4faf5a35,1000,250,16.28369140625,22.0,17.28466796875,22.0
1,1000,torch_collaborative,250,5,0.708,,1.0316619873046875,34.45410970001831,23.5,-21.9,74.0,2.9000000000000057,11901.08984375,470.921875,0.13114754098360656,4.0,3.1982421875,1.26953125,131.0,52.0,50.0,0.0,16.833984375,22.0,18.0634765625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4.0,80.77049180327869,131.0,51.0,61,system-wide (NVML/nvidia-smi),15628.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,2928aa3ec08450a62353782993f83e0f4eb274b006c9a207d1a831558355b114,eb2fbbbe6cb42c039095df9cbdc377456fb336c861e57e7a7f4470aa4faf5a35,1000,250,16.833984375,22.0,18.0634765625,22.0
1,1000,ao_per_user_cpu,250,10,0.762,1.0,25.134450674057007,58.17261059998418,27.4,12.299999999999999,72.3,1.7000000000000028,11629.96484375,284.43359375,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,53.0,51,system-wide (NVML/nvidia-smi),7104.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,e1d994e7fcd0e160c941bb70e07ded231686a19b7e38c9b3378ba0d4e675f3fa,287a619261adc456d9690a68a1d5bee43604b31fd1dc66750a7479920c261bb1,2000,500,,,,
1,1000,ao_per_user_cuda,250,10,0.746,1.0,19.522905826568604,52.53475150000304,22.0,7.199999999999999,72.1,1.2999999999999972,11585.70703125,211.0390625,0.4,-2.0,2.2705078125,0.341796875,93.0,14.0,51.0,-2.0,0.0,2.0,0.00634765625,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,83.97777777777777,93.0,54.0,90,system-wide (NVML/nvidia-smi),10912.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,e1d994e7fcd0e160c941bb70e07ded231686a19b7e38c9b3378ba0d4e675f3fa,287a619261adc456d9690a68a1d5bee43604b31fd1dc66750a7479920c261bb1,2000,500,0.0,2.0,0.00634765625,2.0
1,1000,per_user_pytorch,250,10,0.604,0.5,9.953446388244629,42.72445599999628,23.6,9.3,73.5,2.200000000000003,11819.5625,352.421875,7.48,37.0,3.1982421875,1.26953125,131.0,52.0,51.0,-1.0,16.2841796875,22.0,17.28515625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,42.0,89.90666666666667,131.0,53.0,75,system-wide (NVML/nvidia-smi),27832.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,e1d994e7fcd0e160c941bb70e07ded231686a19b7e38c9b3378ba0d4e675f3fa,287a619261adc456d9690a68a1d5bee43604b31fd1dc66750a7479920c261bb1,2000,500,16.2841796875,22.0,17.28515625,22.0
1,1000,torch_collaborative,250,10,0.808,,1.7420134544372559,34.81356640000013,21.3,4.0,73.6,2.3999999999999915,11835.7421875,385.12109375,0.39344262295081966,15.0,3.2470703125,1.318359375,133.0,54.0,52.0,-1.0,16.9404296875,24.0,18.1748046875,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,18.0,81.62295081967213,131.0,53.0,61,system-wide (NVML/nvidia-smi),5252.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,e1d994e7fcd0e160c941bb70e07ded231686a19b7e38c9b3378ba0d4e675f3fa,287a619261adc456d9690a68a1d5bee43604b31fd1dc66750a7479920c261bb1,2000,500,16.9404296875,24.0,18.1748046875,24.0
1,1000,ao_per_user_cpu,250,25,0.7712,0.8,30.957149982452393,63.99868640000932,27.2,10.0,71.9,1.2000000000000028,11563.8515625,202.70703125,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,58,system-wide (NVML/nvidia-smi),6904.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,a8e4ebf71abb5f8c9f83c9839be69ac234ff8671edc7777ca583ccf3713b177a,d240232c4e4bee760cd102b3885eecce7b8d17320f6c4b64af26b22934e6f099,5000,1250,,,,
1,1000,ao_per_user_cuda,250,25,0.7368000000000001,0.8,19.590022563934326,52.22875360000762,21.6,4.300000000000001,71.5,0.7000000000000028,11487.28125,107.8828125,0.45454545454545453,-4.0,2.2705078125,0.341796875,93.0,14.0,52.0,-3.0,0.0,2.0,0.0263671875,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,5.0,83.93181818181819,93.0,55.0,88,system-wide (NVML/nvidia-smi),1800.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,a8e4ebf71abb5f8c9f83c9839be69ac234ff8671edc7777ca583ccf3713b177a,d240232c4e4bee760cd102b3885eecce7b8d17320f6c4b64af26b22934e6f099,5000,1250,0.0,2.0,0.0263671875,2.0
1,1000,per_user_pytorch,250,25,0.6256,0.6,12.521602392196655,46.409476200002246,24.8,-9.999999999999996,73.4,1.2000000000000028,11801.65625,194.0,8.182926829268293,36.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.28662109375,22.0,17.28759765625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,40.0,91.1219512195122,131.0,55.0,82,system-wide (NVML/nvidia-smi),13520.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,a8e4ebf71abb5f8c9f83c9839be69ac234ff8671edc7777ca583ccf3713b177a,d240232c4e4bee760cd102b3885eecce7b8d17320f6c4b64af26b22934e6f099,5000,1250,16.28662109375,22.0,17.28759765625,22.0
1,1000,torch_collaborative,250,25,0.8464,,3.9422576427459717,37.957787400024245,22.8,4.400000000000002,74.2,3.0,11932.9765625,493.66796875,1.621212121212121,18.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,17.1806640625,24.0,18.427734375,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,23.0,84.03030303030303,133.0,55.0,66,system-wide (NVML/nvidia-smi),13884.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,a8e4ebf71abb5f8c9f83c9839be69ac234ff8671edc7777ca583ccf3713b177a,d240232c4e4bee760cd102b3885eecce7b8d17320f6c4b64af26b22934e6f099,5000,1250,17.1806640625,24.0,18.427734375,24.0
1,1000,ao_per_user_cpu,250,100,0.7684,0.8,65.32934212684631,100.34365070000058,26.4,10.599999999999998,72.4,1.6000000000000085,11643.3125,260.71875,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,56.0,91,system-wide (NVML/nvidia-smi),8140.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,9abc99ff4ce6f4a79dfb2f0649f35c04046b5b9b6ad60d60854d1b4e2d04538d,95c9f46d43a12a6c0f86350a0a7a4fa8e543d7cd43df182c134e5ca01b95a5d1,20000,5000,,,,
1,1000,ao_per_user_cuda,250,100,0.747,0.75,20.37265706062317,54.73674690001644,21.5,2.6000000000000014,72.0,1.4000000000000057,11570.31640625,216.12109375,0.44565217391304346,-4.0,2.2705078125,0.341796875,93.0,14.0,52.0,-3.0,0.0,2.0,0.37451171875,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,5.0,83.8695652173913,93.0,55.0,92,system-wide (NVML/nvidia-smi),21688.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,9abc99ff4ce6f4a79dfb2f0649f35c04046b5b9b6ad60d60854d1b4e2d04538d,95c9f46d43a12a6c0f86350a0a7a4fa8e543d7cd43df182c134e5ca01b95a5d1,20000,5000,0.0,2.0,0.37451171875,2.0
1,1000,per_user_pytorch,250,100,0.6427999999999999,0.65,15.163288354873657,48.97404729999835,23.0,5.699999999999999,73.5,2.4000000000000057,11822.62890625,392.18359375,9.305882352941177,39.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.29736328125,22.0,17.3076171875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,42.0,93.14117647058823,131.0,54.0,85,system-wide (NVML/nvidia-smi),19012.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,9abc99ff4ce6f4a79dfb2f0649f35c04046b5b9b6ad60d60854d1b4e2d04538d,95c9f46d43a12a6c0f86350a0a7a4fa8e543d7cd43df182c134e5ca01b95a5d1,20000,5000,16.29736328125,22.0,17.3076171875,22.0
1,1000,torch_collaborative,250,100,0.8098,,15.772838115692139,50.26219709997531,22.4,5.799999999999997,75.0,3.700000000000003,12059.50390625,596.5,7.707865168539326,18.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,17.72998046875,24.0,18.990234375,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,26.0,95.92134831460675,133.0,55.0,89,system-wide (NVML/nvidia-smi),14812.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,9abc99ff4ce6f4a79dfb2f0649f35c04046b5b9b6ad60d60854d1b4e2d04538d,95c9f46d43a12a6c0f86350a0a7a4fa8e543d7cd43df182c134e5ca01b95a5d1,20000,5000,17.72998046875,24.0,18.990234375,24.0
1,1000,ao_per_user_cpu,250,200,0.7642,0.775,123.32334017753601,160.62249420001172,26.0,2.1000000000000014,73.7,2.200000000000003,11841.21875,345.85546875,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,144,system-wide (NVML/nvidia-smi),27160.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,5da1a2716e61013ffb482e6e899057dda27b8d95f78c9eca6ecdc0b2fadf5b4a,ff2948bdd309b52798f74537e7679fee843d955593c9c9ce9fb12f96526cc3d7,40000,10000,,,,
1,1000,ao_per_user_cuda,250,200,0.7365,0.75,21.50437021255493,57.33512790000532,21.2,-17.2,73.0,1.0,11727.3671875,159.19921875,0.5789473684210527,-2.0,2.7587890625,0.830078125,113.0,34.0,53.0,-2.0,0.0,22.0,1.4853515625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,90.47368421052632,113.0,55.0,95,system-wide (NVML/nvidia-smi),26396.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,5da1a2716e61013ffb482e6e899057dda27b8d95f78c9eca6ecdc0b2fadf5b4a,ff2948bdd309b52798f74537e7679fee843d955593c9c9ce9fb12f96526cc3d7,40000,10000,0.0,22.0,1.4853515625,22.0
1,1000,per_user_pytorch,250,200,0.6547000000000001,0.675,17.63163185119629,53.307253499981016,22.8,6.600000000000001,73.5,1.4000000000000057,11817.15625,232.94921875,10.129032258064516,39.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.31103515625,22.0,17.3388671875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,42.0,94.65591397849462,131.0,55.0,93,system-wide (NVML/nvidia-smi),7304.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,5da1a2716e61013ffb482e6e899057dda27b8d95f78c9eca6ecdc0b2fadf5b4a,ff2948bdd309b52798f74537e7679fee843d955593c9c9ce9fb12f96526cc3d7,40000,10000,16.31103515625,22.0,17.3388671875,22.0
1,1000,torch_collaborative,250,200,0.8214,,31.030855417251587,66.39988779998384,23.5,8.6,74.1,3.1999999999999886,11906.671875,513.51953125,11.846153846153847,22.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,18.0546875,24.0,19.3330078125,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,28.0,104.41880341880342,133.0,55.0,117,system-wide (NVML/nvidia-smi),19068.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,5da1a2716e61013ffb482e6e899057dda27b8d95f78c9eca6ecdc0b2fadf5b4a,ff2948bdd309b52798f74537e7679fee843d955593c9c9ce9fb12f96526cc3d7,40000,10000,18.0546875,24.0,19.3330078125,24.0
2,1001,ao_per_user_cpu,250,5,0.708,1.0,23.338660717010498,55.197828699980164,25.0,-11.899999999999999,71.9,1.5,11564.85546875,248.390625,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,50,system-wide (NVML/nvidia-smi),24120.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,ce3143d5ddd06cbc1da995946d5b6aa8a4fe78a079d23a36fb3dbafa4fb2609b,91c8f0b7a2974558451caac1531566195c4e25215d3fe4ee905fca7a644d2b64,1000,250,,,,
2,1001,ao_per_user_cuda,250,5,0.724,1.0,18.85565996170044,50.72368150000693,19.8,-9.0,71.6,0.3999999999999915,11504.62109375,64.6171875,0.4942528735632184,-2.0,2.2705078125,0.341796875,93.0,14.0,52.0,-2.0,0.0,2.0,0.00390625,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4.0,83.98850574712644,93.0,54.0,87,system-wide (NVML/nvidia-smi),3692.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,ce3143d5ddd06cbc1da995946d5b6aa8a4fe78a079d23a36fb3dbafa4fb2609b,91c8f0b7a2974558451caac1531566195c4e25215d3fe4ee905fca7a644d2b64,1000,250,0.0,2.0,0.00390625,2.0
2,1001,per_user_pytorch,250,5,0.548,1.0,12.44498085975647,44.94075609999709,22.2,-2.1999999999999993,71.9,0.9000000000000057,11557.65625,145.34375,8.278481012658228,32.0,3.1982421875,1.26953125,131.0,52.0,52.0,-2.0,16.28369140625,22.0,17.28466796875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,37.0,92.21518987341773,131.0,55.0,79,system-wide (NVML/nvidia-smi),7004.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,ce3143d5ddd06cbc1da995946d5b6aa8a4fe78a079d23a36fb3dbafa4fb2609b,91c8f0b7a2974558451caac1531566195c4e25215d3fe4ee905fca7a644d2b64,1000,250,16.28369140625,22.0,17.28466796875,22.0
2,1001,torch_collaborative,250,5,0.748,,0.9275813102722168,34.44935550002265,20.9,-6.100000000000001,72.4,2.5,11638.10546875,403.01171875,0.4098360655737705,16.0,3.1982421875,1.26953125,131.0,52.0,52.0,-2.0,16.845703125,22.0,18.0751953125,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,19.0,80.77049180327869,131.0,54.0,61,system-wide (NVML/nvidia-smi),21324.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,ce3143d5ddd06cbc1da995946d5b6aa8a4fe78a079d23a36fb3dbafa4fb2609b,91c8f0b7a2974558451caac1531566195c4e25215d3fe4ee905fca7a644d2b64,1000,250,16.845703125,22.0,18.0751953125,22.0
2,1001,ao_per_user_cpu,250,10,0.756,1.0,25.051507711410522,57.31549820001237,26.5,9.7,70.9,1.9000000000000057,11393.8515625,298.55859375,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,54.0,52,system-wide (NVML/nvidia-smi),20600.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,b2038da4f6aa38579272cd3d929ec61185342d37e1d7eb2b5404a7c04b272ec9,6515fdb0e215c198daf0ca945859a1a570e2797ac13f7056dfdaf39933641457,2000,500,,,,
2,1001,ao_per_user_cuda,250,10,0.716,1.0,19.480390787124634,51.88131959998282,19.6,4.500000000000002,70.1,0.3999999999999915,11262.578125,55.40234375,0.4090909090909091,-2.0,2.2705078125,0.341796875,93.0,14.0,52.0,-2.0,0.0,2.0,0.00634765625,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,83.93181818181819,93.0,54.0,88,system-wide (NVML/nvidia-smi),26576.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,b2038da4f6aa38579272cd3d929ec61185342d37e1d7eb2b5404a7c04b272ec9,6515fdb0e215c198daf0ca945859a1a570e2797ac13f7056dfdaf39933641457,2000,500,0.0,2.0,0.00634765625,2.0
2,1001,per_user_pytorch,250,10,0.632,0.5,13.497942924499512,45.56112340002437,22.1,3.1000000000000014,72.0,2.5999999999999943,11573.68359375,422.66796875,8.45,28.0,3.1982421875,1.26953125,131.0,52.0,52.0,-2.0,16.2841796875,22.0,17.28515625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,36.0,93.35,131.0,55.0,80,system-wide (NVML/nvidia-smi),20188.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,b2038da4f6aa38579272cd3d929ec61185342d37e1d7eb2b5404a7c04b272ec9,6515fdb0e215c198daf0ca945859a1a570e2797ac13f7056dfdaf39933641457,2000,500,16.2841796875,22.0,17.28515625,22.0
2,1001,torch_collaborative,250,10,0.776,,1.6352331638336182,34.90114080000785,19.6,0.10000000000000142,72.5,2.799999999999997,11656.40234375,449.875,0.7741935483870968,18.0,3.2470703125,1.318359375,133.0,54.0,52.0,-2.0,16.9345703125,24.0,18.1689453125,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,21.0,81.58064516129032,131.0,54.0,62,system-wide (NVML/nvidia-smi),26388.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,b2038da4f6aa38579272cd3d929ec61185342d37e1d7eb2b5404a7c04b272ec9,6515fdb0e215c198daf0ca945859a1a570e2797ac13f7056dfdaf39933641457,2000,500,16.9345703125,24.0,18.1689453125,24.0
2,1001,ao_per_user_cpu,250,25,0.7752,0.8,30.75937581062317,63.50903539999854,26.6,6.200000000000003,71.0,1.7000000000000028,11413.84765625,272.80859375,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,54.0,57,system-wide (NVML/nvidia-smi),19804.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,19e25cf2b68b0b1c45b8f02573fedccf6ca6d4f5be59303c432704992812a5d9,8151ac23a3e2776200ba5f951d724b067806d3db6f7d87caf13dd65602e1f691,5000,1250,,,,
2,1001,ao_per_user_cuda,250,25,0.7384,0.8,19.060609817504883,51.38244310001028,19.4,3.599999999999998,70.6,0.7999999999999972,11344.41015625,121.7578125,0.4090909090909091,-2.0,2.2705078125,0.341796875,93.0,14.0,52.0,-2.0,0.0,2.0,0.0263671875,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,83.93181818181819,93.0,54.0,88,system-wide (NVML/nvidia-smi),1800.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,19e25cf2b68b0b1c45b8f02573fedccf6ca6d4f5be59303c432704992812a5d9,8151ac23a3e2776200ba5f951d724b067806d3db6f7d87caf13dd65602e1f691,5000,1250,0.0,2.0,0.0263671875,2.0
2,1001,per_user_pytorch,250,25,0.62,0.6,10.579318046569824,43.196963499998674,22.7,5.899999999999999,72.1,2.299999999999997,11584.8125,364.96484375,7.368421052631579,37.0,3.1982421875,1.26953125,131.0,52.0,52.0,-2.0,16.28662109375,22.0,17.28759765625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,41.0,90.0,131.0,54.0,76,system-wide (NVML/nvidia-smi),14548.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,19e25cf2b68b0b1c45b8f02573fedccf6ca6d4f5be59303c432704992812a5d9,8151ac23a3e2776200ba5f951d724b067806d3db6f7d87caf13dd65602e1f691,5000,1250,16.28662109375,22.0,17.28759765625,22.0
2,1001,torch_collaborative,250,25,0.8496,,3.8638415336608887,37.16438709999784,21.5,6.300000000000001,72.4,2.6000000000000085,11641.30859375,422.28125,1.7384615384615385,18.0,3.2470703125,1.318359375,133.0,54.0,52.0,-1.0,17.1884765625,24.0,18.435546875,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,22.0,84.26153846153846,133.0,54.0,65,system-wide (NVML/nvidia-smi),15828.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,19e25cf2b68b0b1c45b8f02573fedccf6ca6d4f5be59303c432704992812a5d9,8151ac23a3e2776200ba5f951d724b067806d3db6f7d87caf13dd65602e1f691,5000,1250,17.1884765625,24.0,18.435546875,24.0
2,1001,ao_per_user_cpu,250,100,0.7792,0.8,63.69329762458801,98.1216138000018,25.2,7.199999999999999,71.3,1.8999999999999915,11462.65625,298.40625,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,54.0,87,system-wide (NVML/nvidia-smi),17644.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,2824b193b8317fc67e3b22d46e8d165311ada04b1a6697b4d347ba0fa519740f,2c104f41c7ca240a0e0d200245bcfe52bc21fdda449b7141a86f53b2702d3bdd,20000,5000,,,,
2,1001,ao_per_user_cuda,250,100,0.7492000000000001,0.75,20.01794409751892,53.11547459999565,18.8,0.9000000000000021,70.3,0.29999999999999716,11301.74609375,46.4765625,0.449438202247191,-4.0,2.2705078125,0.341796875,93.0,14.0,52.0,-2.0,0.0,2.0,0.37451171875,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,5.0,83.87640449438203,93.0,54.0,89,system-wide (NVML/nvidia-smi),9452.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,2824b193b8317fc67e3b22d46e8d165311ada04b1a6697b4d347ba0fa519740f,2c104f41c7ca240a0e0d200245bcfe52bc21fdda449b7141a86f53b2702d3bdd,20000,5000,0.0,2.0,0.37451171875,2.0
2,1001,per_user_pytorch,250,100,0.646,0.7,12.161834001541138,45.49382760000299,21.9,-1.4000000000000021,72.4,2.700000000000003,11641.83203125,437.76171875,9.531645569620252,33.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.29736328125,22.0,17.3076171875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,45.0,91.55696202531645,131.0,55.0,79,system-wide (NVML/nvidia-smi),2800.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,2824b193b8317fc67e3b22d46e8d165311ada04b1a6697b4d347ba0fa519740f,2c104f41c7ca240a0e0d200245bcfe52bc21fdda449b7141a86f53b2702d3bdd,20000,5000,16.29736328125,22.0,17.3076171875,22.0
2,1001,torch_collaborative,250,100,0.8802,,15.41330862045288,49.1826463000034,19.9,3.3999999999999986,73.1,3.1999999999999886,11745.82421875,508.71875,7.724137931034483,24.0,3.2470703125,1.318359375,133.0,54.0,52.0,-2.0,17.73974609375,24.0,19.0,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,27.0,95.82758620689656,133.0,55.0,87,system-wide (NVML/nvidia-smi),14860.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,2824b193b8317fc67e3b22d46e8d165311ada04b1a6697b4d347ba0fa519740f,2c104f41c7ca240a0e0d200245bcfe52bc21fdda449b7141a86f53b2702d3bdd,20000,5000,17.73974609375,24.0,19.0,24.0
